participant_id,itemid,itemtype,answer,correct,answer_which,message,target,competitor,distractor,presentation_order,answer_order,trialid,item_fewer_cats,targetpos,study
20,19,filler unambiguous,ro_bh,1,target,bh,ro_bh,gm_sc,pm_rh,"pm_rh, ro_bh, gm_sc",2,40,filler unambiguous,2,pilot
20,20,filler unambiguous,pm_bh,1,target,bh,pm_bh,ro_sc,gm_rh,"gm_rh, ro_sc, pm_bh",3,24,filler unambiguous,3,pilot
20,21,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"gm_bh, pm_bh, pm_sc",1,13,filler unambiguous,1,pilot
20,22,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"ro_bh, pm_rh, pm_bh",2,7,filler unambiguous,2,pilot
20,23,filler unambiguous,pm_rh,1,target,pm,pm_rh,gm_bh,ro_sc,"ro_sc, gm_bh, pm_rh",3,29,filler unambiguous,3,pilot
20,24,target complex,gm_bh,0,competitor,bh,pm_bh,gm_bh,pm_sc,"pm_sc, pm_bh, gm_bh",3,27,target complex,2,pilot
20,25,target complex,pm_rh,0,competitor,pm,pm_bh,pm_rh,ro_bh,"pm_bh, pm_rh, ro_bh",2,65,target complex,1,pilot
20,26,target simple,ro_rh,1,target,rh,ro_rh,gm_rh,pm_bh,"pm_bh, gm_rh, ro_rh",3,23,target simple,3,pilot
20,27,target simple,gm_rh,0,competitor,rh,ro_rh,gm_rh,pm_bh,"ro_rh, gm_rh, pm_bh",2,9,target simple,1,pilot
20,28,target simple,pm_bh,0,competitor,pm,pm_sc,pm_bh,gm_rh,"pm_sc, gm_rh, pm_bh",3,55,target simple,1,pilot
20,29,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"pm_bh, pm_sc, gm_rh",1,59,filler unambiguous,1,pilot
20,50,filler ambiguous,gm_bh,0,competitor,gm,gm_bh,gm_bh,pm_sc,"pm_sc, gm_bh, gm_bh",3,18,filler ambiguous,2,pilot
20,51,target complex,pm_rh,0,competitor,pm,pm_bh,pm_rh,ro_rh,"pm_bh, pm_rh, ro_rh",2,57,target complex,1,pilot
20,52,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_sc,"pm_rh, pm_rh, gm_sc",1,22,filler ambiguous,1,pilot
20,53,filler ambiguous,pm_rh,0,competitor,pm,pm_rh,pm_rh,gm_sc,"pm_rh, pm_rh, gm_sc",2,14,filler ambiguous,1,pilot
20,54,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"pm_bh, ro_rh, pm_rh",1,33,filler unambiguous,1,pilot
20,55,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"gm_bh, gm_rh, ro_bh",2,56,filler unambiguous,2,pilot
20,56,filler type b,gm_rh,1,target,gm,gm_rh,ro_bh,pm_bh,"pm_bh, gm_rh, ro_bh",2,20,filler unambiguous,2,pilot
20,57,target complex,pm_rh,1,target,pm,pm_rh,pm_bh,ro_rh,"pm_bh, pm_rh, ro_rh",2,47,target complex,2,pilot
20,58,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_sc,"pm_rh, pm_rh, gm_sc",1,51,filler ambiguous,1,pilot
20,59,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_bh, gm_rh, pm_sc",3,31,target simple,3,pilot
20,60,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"pm_bh, pm_sc, gm_bh",3,0,filler unambiguous,3,pilot
20,61,filler type c,pm_rh,1,target,pm,pm_rh,gm_rh,gm_sc,"gm_rh, pm_rh, gm_sc",2,54,filler unambiguous,2,pilot
20,62,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"ro_rh, pm_bh, pm_rh",2,43,filler unambiguous,2,pilot
20,63,target complex,gm_rh,0,competitor,gm,gm_bh,gm_rh,ro_bh,"ro_bh, gm_bh, gm_rh",3,11,target complex,2,pilot
20,64,filler type a,gm_rh,1,target,gm,gm_rh,ro_rh,pm_bh,"ro_rh, gm_rh, pm_bh",2,17,filler unambiguous,2,pilot
20,65,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"gm_bh, ro_rh, gm_rh",1,1,filler unambiguous,1,pilot
20,66,filler unambiguous,gm_bh,1,target,gm,gm_bh,ro_sc,pm_rh,"ro_sc, gm_bh, pm_rh",2,12,filler unambiguous,2,pilot
20,30,target simple,pm_bh,0,competitor,pm,pm_sc,pm_bh,gm_rh,"pm_sc, gm_rh, pm_bh",3,10,target simple,1,pilot
20,31,filler ambiguous,pm_rh,0,competitor,pm,pm_rh,pm_rh,gm_bh,"pm_rh, pm_rh, gm_bh",2,45,filler ambiguous,1,pilot
20,32,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"ro_rh, pm_bh, pm_rh",2,32,filler unambiguous,2,pilot
20,33,target simple,gm_bh,0,competitor,gm,gm_sc,gm_bh,pm_rh,"gm_sc, gm_bh, pm_rh",2,26,target simple,1,pilot
20,34,filler type b,pm_bh,1,target,bh,pm_bh,gm_rh,ro_rh,"pm_bh, gm_rh, ro_rh",1,4,filler unambiguous,1,pilot
20,35,filler ambiguous,gm_bh,0,competitor,bh,gm_bh,gm_bh,pm_rh,"gm_bh, gm_bh, pm_rh",2,64,filler ambiguous,1,pilot
20,36,target simple,pm_rh,0,competitor,pm,pm_sc,pm_rh,gm_bh,"pm_sc, pm_rh, gm_bh",2,58,target simple,1,pilot
20,37,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_sc,ro_bh,"pm_sc, gm_rh, ro_bh",2,5,filler unambiguous,2,pilot
20,38,filler type b,pm_rh,1,target,rh,pm_rh,ro_bh,gm_bh,"pm_rh, gm_bh, ro_bh",1,52,filler unambiguous,1,pilot
20,39,filler ambiguous,pm_rh,0,competitor,rh,pm_rh,pm_rh,gm_bh,"pm_rh, gm_bh, pm_rh",3,63,filler ambiguous,1,pilot
20,40,target simple,gm_bh,0,competitor,bh,ro_bh,gm_bh,pm_rh,"ro_bh, pm_rh, gm_bh",3,61,target simple,1,pilot
20,41,filler type a,gm_bh,1,target,gm,gm_bh,ro_bh,pm_rh,"ro_bh, gm_bh, pm_rh",2,48,filler unambiguous,2,pilot
20,42,target simple,pm_rh,0,competitor,pm,pm_sc,pm_rh,gm_bh,"gm_bh, pm_sc, pm_rh",3,28,target simple,2,pilot
20,43,target complex,pm_bh,0,competitor,pm,pm_rh,pm_bh,ro_rh,"ro_rh, pm_rh, pm_bh",3,62,target complex,2,pilot
20,44,filler type b,gm_bh,1,target,gm,gm_bh,pm_rh,pm_sc,"pm_rh, pm_sc, gm_bh",3,46,filler unambiguous,3,pilot
20,45,filler type b,pm_rh,1,target,pm,pm_rh,gm_bh,gm_sc,"pm_rh, gm_bh, gm_sc",1,50,filler unambiguous,1,pilot
20,46,filler unambiguous,ro_bh,1,target,bh,ro_bh,pm_sc,gm_rh,"gm_rh, ro_bh, pm_sc",2,3,filler unambiguous,2,pilot
20,47,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"gm_bh, pm_rh, pm_sc",2,38,filler unambiguous,2,pilot
20,48,filler unambiguous,pm_rh,1,target,pm,pm_rh,ro_sc,gm_bh,"ro_sc, pm_rh, gm_bh",2,44,filler unambiguous,2,pilot
20,49,target complex,gm_rh,1,target,gm,gm_rh,gm_bh,ro_rh,"ro_rh, gm_bh, gm_rh",3,2,target complex,3,pilot
24,1,filler type b,gm_rh,1,target,rh,gm_rh,pm_sc,pm_bh,"gm_rh, pm_sc, pm_bh",1,48,filler unambiguous,1,pilot
24,2,target complex,gm_sc,0,distractor,rh,gm_rh,pm_rh,gm_sc,"gm_rh, pm_rh, gm_sc",3,6,target complex,1,pilot
24,3,filler ambiguous,gm_bh,0,competitor,rh,pm_rh,pm_rh,gm_bh,"gm_bh, pm_rh, pm_rh",1,58,filler ambiguous,2,pilot
24,4,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"pm_sc, pm_rh, gm_bh",2,12,filler unambiguous,2,pilot
24,5,target complex,pm_sc,0,distractor,bh,pm_bh,gm_bh,pm_sc,"pm_bh, gm_bh, pm_sc",3,57,target complex,1,pilot
24,6,filler unambiguous,pm_rh,1,target,rh,pm_rh,gm_sc,ro_bh,"ro_bh, gm_sc, pm_rh",3,23,filler unambiguous,3,pilot
24,7,target complex,ro_bh,0,distractor,gm,gm_bh,gm_rh,ro_bh,"gm_bh, ro_bh, gm_rh",2,36,target complex,1,pilot
24,8,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"pm_sc, gm_bh, pm_rh",1,56,target simple,1,pilot
24,9,filler ambiguous,gm_bh,1,target,gm,gm_bh,gm_bh,pm_sc,"gm_bh, gm_bh, pm_sc",1,4,filler ambiguous,1,pilot
24,10,filler type c,ro_bh,0,distractor,rh,pm_rh,pm_bh,ro_bh,"pm_bh, pm_rh, ro_bh",3,59,filler unambiguous,2,pilot
24,11,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"ro_bh, gm_bh, gm_rh",3,10,filler unambiguous,3,pilot
24,12,target simple,ro_bh,1,target,bh,ro_bh,gm_bh,pm_rh,"gm_bh, ro_bh, pm_rh",2,0,target simple,2,pilot
24,13,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"gm_rh, pm_bh, pm_sc",2,13,filler unambiguous,2,pilot
24,14,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_bh,ro_sc,"ro_sc, gm_rh, pm_bh",2,9,filler unambiguous,2,pilot
24,15,target complex,ro_rh,0,distractor,gm,gm_rh,gm_bh,ro_rh,"ro_rh, gm_rh, gm_bh",1,62,target complex,2,pilot
24,16,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"gm_bh, ro_rh, gm_rh",1,42,filler unambiguous,1,pilot
24,17,target complex,ro_bh,0,distractor,pm,pm_bh,pm_rh,ro_bh,"pm_bh, ro_bh, pm_rh",2,24,target complex,1,pilot
24,18,target simple,ro_bh,1,target,bh,ro_bh,pm_bh,gm_rh,"ro_bh, pm_bh, gm_rh",1,7,target simple,1,pilot
24,19,filler unambiguous,ro_bh,1,target,bh,ro_bh,gm_sc,pm_rh,"gm_sc, pm_rh, ro_bh",3,38,filler unambiguous,3,pilot
24,20,filler unambiguous,pm_bh,1,target,bh,pm_bh,ro_sc,gm_rh,"gm_rh, ro_sc, pm_bh",3,1,filler unambiguous,3,pilot
24,21,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"gm_bh, pm_sc, pm_bh",1,37,filler unambiguous,1,pilot
24,22,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"pm_bh, pm_rh, ro_bh",2,3,filler unambiguous,2,pilot
24,23,filler unambiguous,pm_rh,1,target,pm,pm_rh,gm_bh,ro_sc,"gm_bh, pm_rh, ro_sc",2,43,filler unambiguous,2,pilot
24,24,target complex,pm_sc,0,distractor,bh,pm_bh,gm_bh,pm_sc,"pm_sc, gm_bh, pm_bh",1,40,target complex,3,pilot
24,25,target complex,ro_bh,0,distractor,pm,pm_bh,pm_rh,ro_bh,"pm_rh, pm_bh, ro_bh",3,54,target complex,2,pilot
24,26,target simple,pm_bh,0,distractor,rh,ro_rh,gm_rh,pm_bh,"pm_bh, gm_rh, ro_rh",1,32,target simple,3,pilot
24,27,target simple,pm_bh,0,distractor,rh,ro_rh,gm_rh,pm_bh,"pm_bh, ro_rh, gm_rh",1,49,target simple,2,pilot
24,28,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_sc, pm_bh, gm_rh",1,33,target simple,1,pilot
24,29,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"pm_bh, gm_rh, pm_sc",1,55,filler unambiguous,1,pilot
24,50,filler ambiguous,pm_sc,0,distractor,gm,gm_bh,gm_bh,pm_sc,"gm_bh, pm_sc, gm_bh",2,16,filler ambiguous,1,pilot
24,51,target complex,ro_rh,0,distractor,pm,pm_bh,pm_rh,ro_rh,"pm_bh, ro_rh, pm_rh",2,11,target complex,1,pilot
24,52,filler ambiguous,gm_sc,0,distractor,rh,pm_rh,pm_rh,gm_sc,"pm_rh, gm_sc, pm_rh",2,50,filler ambiguous,1,pilot
24,53,filler ambiguous,gm_sc,0,distractor,pm,pm_rh,pm_rh,gm_sc,"gm_sc, pm_rh, pm_rh",1,20,filler ambiguous,2,pilot
24,54,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"pm_bh, pm_rh, ro_rh",1,46,filler unambiguous,1,pilot
24,55,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"gm_bh, ro_bh, gm_rh",3,35,filler unambiguous,3,pilot
24,56,filler type b,gm_rh,1,target,gm,gm_rh,ro_bh,pm_bh,"gm_rh, pm_bh, ro_bh",1,63,filler unambiguous,1,pilot
24,57,target complex,ro_rh,0,distractor,pm,pm_rh,pm_bh,ro_rh,"pm_bh, ro_rh, pm_rh",2,64,target complex,3,pilot
24,58,filler ambiguous,gm_sc,0,competitor,rh,pm_rh,pm_rh,gm_sc,"pm_rh, pm_rh, gm_sc",3,21,filler ambiguous,1,pilot
24,59,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_sc, gm_rh, pm_bh",1,5,target simple,1,pilot
24,60,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"gm_bh, pm_sc, pm_bh",1,44,filler unambiguous,1,pilot
24,61,filler type c,pm_rh,1,target,pm,pm_rh,gm_rh,gm_sc,"pm_rh, gm_sc, gm_rh",1,53,filler unambiguous,1,pilot
24,62,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"ro_rh, pm_rh, pm_bh",3,34,filler unambiguous,3,pilot
24,63,target complex,ro_bh,0,distractor,gm,gm_bh,gm_rh,ro_bh,"gm_bh, ro_bh, gm_rh",2,52,target complex,1,pilot
24,64,filler type a,gm_rh,1,target,gm,gm_rh,ro_rh,pm_bh,"ro_rh, pm_bh, gm_rh",3,39,filler unambiguous,3,pilot
24,65,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"gm_rh, gm_bh, ro_rh",2,61,filler unambiguous,2,pilot
24,66,filler unambiguous,gm_bh,1,target,gm,gm_bh,ro_sc,pm_rh,"gm_bh, pm_rh, ro_sc",1,29,filler unambiguous,1,pilot
24,30,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"pm_bh, gm_rh, pm_sc",3,30,target simple,3,pilot
24,31,filler ambiguous,gm_bh,0,competitor,pm,pm_rh,pm_rh,gm_bh,"pm_rh, gm_bh, pm_rh",2,27,filler ambiguous,1,pilot
24,32,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"ro_rh, pm_rh, pm_bh",3,22,filler unambiguous,3,pilot
24,33,target simple,gm_sc,1,target,gm,gm_sc,gm_bh,pm_rh,"gm_sc, pm_rh, gm_bh",1,31,target simple,1,pilot
24,34,filler type b,pm_bh,1,target,bh,pm_bh,gm_rh,ro_rh,"gm_rh, pm_bh, ro_rh",2,60,filler unambiguous,2,pilot
24,35,filler ambiguous,gm_bh,1,target,bh,gm_bh,gm_bh,pm_rh,"gm_bh, gm_bh, pm_rh",1,8,filler ambiguous,1,pilot
24,36,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"pm_sc, pm_rh, gm_bh",1,65,target simple,1,pilot
24,37,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_sc,ro_bh,"gm_rh, ro_bh, pm_sc",1,26,filler unambiguous,1,pilot
24,38,filler type b,pm_rh,1,target,rh,pm_rh,ro_bh,gm_bh,"pm_rh, gm_bh, ro_bh",1,15,filler unambiguous,1,pilot
24,39,filler ambiguous,gm_bh,0,competitor,rh,pm_rh,pm_rh,gm_bh,"pm_rh, gm_bh, pm_rh",2,18,filler ambiguous,1,pilot
24,40,target simple,pm_rh,0,distractor,bh,ro_bh,gm_bh,pm_rh,"gm_bh, pm_rh, ro_bh",2,47,target simple,3,pilot
24,41,filler type a,gm_bh,1,target,gm,gm_bh,ro_bh,pm_rh,"ro_bh, gm_bh, pm_rh",2,2,filler unambiguous,2,pilot
24,42,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"gm_bh, pm_rh, pm_sc",3,25,target simple,3,pilot
24,43,target complex,ro_rh,0,distractor,pm,pm_rh,pm_bh,ro_rh,"pm_bh, pm_rh, ro_rh",3,17,target complex,2,pilot
24,44,filler type b,gm_bh,1,target,gm,gm_bh,pm_rh,pm_sc,"gm_bh, pm_sc, pm_rh",1,41,filler unambiguous,1,pilot
24,45,filler type b,pm_rh,1,target,pm,pm_rh,gm_bh,gm_sc,"gm_sc, pm_rh, gm_bh",2,28,filler unambiguous,2,pilot
24,46,filler unambiguous,ro_bh,1,target,bh,ro_bh,pm_sc,gm_rh,"ro_bh, pm_sc, gm_rh",1,14,filler unambiguous,1,pilot
24,47,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"pm_rh, pm_sc, gm_bh",1,45,filler unambiguous,1,pilot
24,48,filler unambiguous,pm_rh,1,target,pm,pm_rh,ro_sc,gm_bh,"pm_rh, ro_sc, gm_bh",1,19,filler unambiguous,1,pilot
24,49,target complex,ro_rh,0,distractor,gm,gm_rh,gm_bh,ro_rh,"gm_bh, gm_rh, ro_rh",3,51,target complex,2,pilot
25,1,filler type b,gm_rh,1,target,rh,gm_rh,pm_sc,pm_bh,"pm_bh, gm_rh, pm_sc",2,9,filler unambiguous,2,pilot
25,2,target complex,gm_rh,1,target,rh,gm_rh,pm_rh,gm_sc,"gm_sc, pm_rh, gm_rh",3,64,target complex,3,pilot
25,3,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_bh,"pm_rh, gm_bh, pm_rh",1,10,filler ambiguous,1,pilot
25,4,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"gm_bh, pm_rh, pm_sc",2,29,filler unambiguous,2,pilot
25,5,target complex,pm_bh,1,target,bh,pm_bh,gm_bh,pm_sc,"pm_sc, gm_bh, pm_bh",3,6,target complex,3,pilot
25,6,filler unambiguous,ro_bh,0,distractor,rh,pm_rh,gm_sc,ro_bh,"gm_sc, pm_rh, ro_bh",3,63,filler unambiguous,2,pilot
25,7,target complex,gm_rh,0,competitor,gm,gm_bh,gm_rh,ro_bh,"ro_bh, gm_rh, gm_bh",2,57,target complex,3,pilot
25,8,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"pm_rh, gm_bh, pm_sc",3,24,target simple,3,pilot
25,9,filler ambiguous,gm_bh,0,competitor,gm,gm_bh,gm_bh,pm_sc,"gm_bh, gm_bh, pm_sc",1,5,filler ambiguous,2,pilot
25,10,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"pm_bh, ro_bh, pm_rh",3,0,filler unambiguous,3,pilot
25,11,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"ro_bh, gm_bh, gm_rh",3,30,filler unambiguous,3,pilot
25,12,target simple,gm_bh,0,competitor,bh,ro_bh,gm_bh,pm_rh,"ro_bh, gm_bh, pm_rh",2,60,target simple,1,pilot
25,13,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"gm_rh, pm_bh, pm_sc",2,32,filler unambiguous,2,pilot
25,14,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_bh,ro_sc,"pm_bh, gm_rh, ro_sc",2,31,filler unambiguous,2,pilot
25,15,target complex,gm_rh,1,target,gm,gm_rh,gm_bh,ro_rh,"ro_rh, gm_rh, gm_bh",2,42,target complex,2,pilot
25,16,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"gm_rh, gm_bh, ro_rh",2,52,filler unambiguous,2,pilot
25,17,target complex,pm_bh,1,target,pm,pm_bh,pm_rh,ro_bh,"ro_bh, pm_bh, pm_rh",2,47,target complex,2,pilot
25,18,target simple,pm_bh,0,competitor,bh,ro_bh,pm_bh,gm_rh,"ro_bh, gm_rh, pm_bh",3,18,target simple,1,pilot
25,19,filler unambiguous,ro_bh,1,target,bh,ro_bh,gm_sc,pm_rh,"gm_sc, ro_bh, pm_rh",2,8,filler unambiguous,2,pilot
25,20,filler unambiguous,pm_bh,1,target,bh,pm_bh,ro_sc,gm_rh,"ro_sc, pm_bh, gm_rh",2,37,filler unambiguous,2,pilot
25,21,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"pm_sc, gm_bh, pm_bh",2,4,filler unambiguous,2,pilot
25,22,filler type c,pm_rh,1,target,rh,pm_rh,pm_bh,ro_bh,"ro_bh, pm_bh, pm_rh",3,19,filler unambiguous,3,pilot
25,23,filler unambiguous,pm_rh,1,target,pm,pm_rh,gm_bh,ro_sc,"gm_bh, pm_rh, ro_sc",2,43,filler unambiguous,2,pilot
25,24,target complex,pm_bh,1,target,bh,pm_bh,gm_bh,pm_sc,"gm_bh, pm_sc, pm_bh",3,41,target complex,3,pilot
25,25,target complex,pm_bh,1,target,pm,pm_bh,pm_rh,ro_bh,"ro_bh, pm_bh, pm_rh",2,27,target complex,2,pilot
25,26,target simple,gm_rh,0,competitor,rh,ro_rh,gm_rh,pm_bh,"ro_rh, gm_rh, pm_bh",2,61,target simple,1,pilot
25,27,target simple,ro_rh,1,target,rh,ro_rh,gm_rh,pm_bh,"gm_rh, ro_rh, pm_bh",2,50,target simple,2,pilot
25,28,target simple,pm_bh,0,competitor,pm,pm_sc,pm_bh,gm_rh,"pm_sc, gm_rh, pm_bh",3,54,target simple,1,pilot
25,29,filler type a,pm_bh,1,target,bh,pm_bh,pm_sc,gm_rh,"gm_rh, pm_sc, pm_bh",3,48,filler unambiguous,3,pilot
25,50,filler ambiguous,gm_bh,1,target,gm,gm_bh,gm_bh,pm_sc,"pm_sc, gm_bh, gm_bh",2,65,filler ambiguous,2,pilot
25,51,target complex,pm_bh,1,target,pm,pm_bh,pm_rh,ro_rh,"pm_bh, ro_rh, pm_rh",1,26,target complex,1,pilot
25,52,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_sc,"pm_rh, pm_rh, gm_sc",2,28,filler ambiguous,2,pilot
25,53,filler ambiguous,pm_rh,1,target,pm,pm_rh,pm_rh,gm_sc,"pm_rh, pm_rh, gm_sc",2,51,filler ambiguous,2,pilot
25,54,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"ro_rh, pm_rh, pm_bh",3,45,filler unambiguous,3,pilot
25,55,filler type c,gm_rh,1,target,rh,gm_rh,gm_bh,ro_bh,"gm_rh, gm_bh, ro_bh",1,22,filler unambiguous,1,pilot
25,56,filler type b,gm_rh,1,target,gm,gm_rh,ro_bh,pm_bh,"ro_bh, gm_rh, pm_bh",2,55,filler unambiguous,2,pilot
25,57,target complex,pm_bh,0,competitor,pm,pm_rh,pm_bh,ro_rh,"pm_bh, pm_rh, ro_rh",1,11,target complex,2,pilot
25,58,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_sc,"pm_rh, gm_sc, pm_rh",3,46,filler ambiguous,3,pilot
25,59,target simple,pm_sc,1,target,pm,pm_sc,pm_bh,gm_rh,"gm_rh, pm_sc, pm_bh",2,1,target simple,2,pilot
25,60,filler type c,gm_bh,1,target,gm,gm_bh,pm_bh,pm_sc,"gm_bh, pm_sc, pm_bh",1,17,filler unambiguous,1,pilot
25,61,filler type c,pm_rh,1,target,pm,pm_rh,gm_rh,gm_sc,"gm_rh, pm_rh, gm_sc",2,58,filler unambiguous,2,pilot
25,62,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"ro_rh, pm_rh, pm_bh",3,7,filler unambiguous,3,pilot
25,63,target complex,gm_bh,1,target,gm,gm_bh,gm_rh,ro_bh,"ro_bh, gm_rh, gm_bh",3,56,target complex,3,pilot
25,64,filler type a,gm_rh,1,target,gm,gm_rh,ro_rh,pm_bh,"pm_bh, ro_rh, gm_rh",3,49,filler unambiguous,3,pilot
25,65,filler type c,gm_bh,1,target,bh,gm_bh,gm_rh,ro_rh,"gm_rh, gm_bh, ro_rh",2,59,filler unambiguous,2,pilot
25,66,filler unambiguous,gm_bh,1,target,gm,gm_bh,ro_sc,pm_rh,"ro_sc, gm_bh, pm_rh",2,33,filler unambiguous,2,pilot
25,30,target simple,pm_bh,0,competitor,pm,pm_sc,pm_bh,gm_rh,"gm_rh, pm_bh, pm_sc",2,40,target simple,3,pilot
25,31,filler ambiguous,pm_rh,0,competitor,pm,pm_rh,pm_rh,gm_bh,"gm_bh, pm_rh, pm_rh",3,3,filler ambiguous,2,pilot
25,32,filler type c,pm_bh,1,target,bh,pm_bh,pm_rh,ro_rh,"pm_bh, ro_rh, pm_rh",1,44,filler unambiguous,1,pilot
25,33,target simple,gm_sc,1,target,gm,gm_sc,gm_bh,pm_rh,"gm_sc, gm_bh, pm_rh",1,12,target simple,1,pilot
25,34,filler type b,pm_bh,1,target,bh,pm_bh,gm_rh,ro_rh,"ro_rh, pm_bh, gm_rh",2,23,filler unambiguous,2,pilot
25,35,filler ambiguous,gm_bh,1,target,bh,gm_bh,gm_bh,pm_rh,"pm_rh, gm_bh, gm_bh",2,53,filler ambiguous,2,pilot
25,36,target simple,pm_rh,0,competitor,pm,pm_sc,pm_rh,gm_bh,"pm_sc, gm_bh, pm_rh",3,15,target simple,1,pilot
25,37,filler unambiguous,gm_rh,1,target,rh,gm_rh,pm_sc,ro_bh,"ro_bh, pm_sc, gm_rh",3,39,filler unambiguous,3,pilot
25,38,filler type b,pm_rh,1,target,rh,pm_rh,ro_bh,gm_bh,"ro_bh, gm_bh, pm_rh",3,14,filler unambiguous,3,pilot
25,39,filler ambiguous,pm_rh,1,target,rh,pm_rh,pm_rh,gm_bh,"gm_bh, pm_rh, pm_rh",3,36,filler ambiguous,3,pilot
25,40,target simple,ro_bh,1,target,bh,ro_bh,gm_bh,pm_rh,"gm_bh, pm_rh, ro_bh",3,25,target simple,3,pilot
25,41,filler type a,gm_bh,1,target,gm,gm_bh,ro_bh,pm_rh,"ro_bh, pm_rh, gm_bh",3,62,filler unambiguous,3,pilot
25,42,target simple,pm_sc,1,target,pm,pm_sc,pm_rh,gm_bh,"pm_rh, gm_bh, pm_sc",3,34,target simple,3,pilot
25,43,target complex,pm_rh,1,target,pm,pm_rh,pm_bh,ro_rh,"ro_rh, pm_rh, pm_bh",2,38,target complex,2,pilot
25,44,filler type b,gm_bh,1,target,gm,gm_bh,pm_rh,pm_sc,"pm_rh, gm_bh, pm_sc",2,13,filler unambiguous,2,pilot
25,45,filler type b,pm_rh,1,target,pm,pm_rh,gm_bh,gm_sc,"gm_bh, pm_rh, gm_sc",2,21,filler unambiguous,2,pilot
25,46,filler unambiguous,ro_bh,1,target,bh,ro_bh,pm_sc,gm_rh,"gm_rh, pm_sc, ro_bh",3,16,filler unambiguous,3,pilot
25,47,filler type a,pm_rh,1,target,rh,pm_rh,pm_sc,gm_bh,"pm_sc, gm_bh, pm_rh",3,35,filler unambiguous,3,pilot
25,48,filler unambiguous,pm_rh,1,target,pm,pm_rh,ro_sc,gm_bh,"ro_sc, gm_bh, pm_rh",3,2,filler unambiguous,3,pilot
25,49,target complex,gm_bh,0,competitor,gm,gm_rh,gm_bh,ro_rh,"gm_rh, gm_bh, ro_rh",2,20,target complex,1,pilot
26,1,filler type b,gm_rh,1,target,rh,gm_rh,pm_sc,pm_bh,"pm_bh, gm_rh, pm_sc",2,48,filler unambiguous,2,pilot
